All event log messages.
Date:	2016-10-17 12:18:54
System Name:	MCube6.03
Controller Name:	192.168.1.2
Controller Id	120-502362

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	623-1 Multitasking
	604-1 MultiMove Coordinated
	623-1 Multitasking
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input

Robot1
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600

Robot2
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2796007   	W   	Motion              	50446   	External Motion Interface ramp time increased	2016-10-14 07:33:46 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.08418303 seconds	{args: "0", "0.08418303"}
2796027   	E   	Motion              	50027   	Joint Out of Range                      	2016-10-14 07:34:57 	Position for ROB_2 joint rob2_6 is out of working range.	{args: "rob2_6", "ROB_2"}
2796045   	E   	Motion              	50027   	Joint Out of Range                      	2016-10-14 07:35:12 	Position for ROB_2 joint rob2_6 is out of working range.	{args: "rob2_6", "ROB_2"}
2796096   	E   	Motion              	50027   	Joint Out of Range                      	2016-10-14 07:36:56 	Position for ROB_2 joint rob2_6 is out of working range.	{args: "rob2_6", "ROB_2"}
2796101   	W   	Motion              	50446   	External Motion Interface ramp time increased	2016-10-14 07:36:56 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.08492383 seconds	{args: "0", "0.08492383"}
2796143   	E   	Motion              	50027   	Joint Out of Range                      	2016-10-14 07:38:31 	Position for ROB_2 joint rob2_6 is out of working range.	{args: "rob2_6", "ROB_2"}
2796148   	W   	Motion              	50446   	External Motion Interface ramp time increased	2016-10-14 07:38:31 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.08479983 seconds	{args: "0", "0.08479983"}
2796573   	E   	Motion              	50027   	Joint Out of Range                      	2016-10-14 08:23:14 	Position for ROB_2 joint rob2_6 is out of working range.	{args: "rob2_6", "ROB_2"}
2796578   	W   	Motion              	50446   	External Motion Interface ramp time increased	2016-10-14 08:23:14 	External Motion Interface ramp time was increased in order to avoid over-speed when ramping down correction 0.New ramp time: 0.08567812 seconds	{args: "0", "0.08567812"}
2796872   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:43:13 	Position for ROB_2 joint rob2_3 is out of working range.	{args: "rob2_3", "ROB_2"}
2796881   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:43:41 	Position for ROB_2 joint rob2_3 is out of working range.	{args: "rob2_3", "ROB_2"}
2796885   	E   	Motion              	50028   	Jog in wrong direction                  	2016-10-17 03:44:09 	Position for ROB_2 joint rob2_1 is out of working range.	{args: "rob2_1", "ROB_2"}

IO & Communication log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2506488   	E   	IO & Communication  	71391   	System Signal configuration             	2016-05-22 21:12:48 	 There was an error during the configuration of the System I/O Signal <arg1>. 	{args: }
2508567   	E   	IO & Communication  	71391   	System Signal configuration             	2016-06-16 19:13:21 	 There was an error during the configuration of the System I/O Signal <arg1>. 	{args: }
2577567   	E   	IO & Communication  	71391   	System Signal configuration             	2016-07-11 04:33:17 	 There was an error during the configuration of the System I/O Signal <arg1>. 	{args: }

User log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2506882   	E   	User                	80001   	Can't delete or rename signal           	2016-05-25 22:36:31 	The signal 'user_start_input' is referenced by the cross connection 'cross_user_start_input'	{args: "Can't delete or rename signal", "The signal 'user_start_input' is referenced by the cross connection 'cross_user_start_input'"}
2506883   	E   	User                	80001   	Can't delete or rename signal           	2016-05-25 22:36:41 	The signal 'user_start_output' is referenced by the cross connection 'cross_user_start_input'	{args: "Can't delete or rename signal", "The signal 'user_start_output' is referenced by the cross connection 'cross_user_start_input'"}
2510639   	E   	User                	80001   	Can't delete or rename signal           	2016-06-19 05:45:40 	The signal 'user_start_input' is referenced by the cross connection 'cross_user_start_input'	{args: "Can't delete or rename signal", "The signal 'user_start_input' is referenced by the cross connection 'cross_user_start_input'"}

Internal log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
6311676   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsinet_msg.cpp 324 MsgChannel::Send(), Failed to send sequence, Unknown Error	{args: "Gsinet_msg.cpp 324 MsgChannel::Send(), Failed to send sequence, Unknown Error"}
6311677   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsinet.cpp 906 RemoteNode::SendMessage(): Failed to send message to Cyclic channel	{args: "Gsinet.cpp 906 RemoteNode::SendMessage(): Failed to send message to Cyclic channel"}
6311678   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsicdp.cpp 392 CdpClient::SetCyclic(), Failed to send message to sensor Host1	{args: "Gsicdp.cpp 392 CdpClient::SetCyclic(), Failed to send message to sensor Host1"}
6311679   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsictrl.cpp 837 ControlTask::NewReference(), Failed to send cyclic data on client Host1	{args: "Gsictrl.cpp 837 ControlTask::NewReference(), Failed to send cyclic data on client Host1"}
6311680   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsinet_msg.cpp 324 MsgChannel::Send(), Failed to send sequence, Unknown Error	{args: "Gsinet_msg.cpp 324 MsgChannel::Send(), Failed to send sequence, Unknown Error"}
6311681   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsinet.cpp 906 RemoteNode::SendMessage(): Failed to send message to Cyclic channel	{args: "Gsinet.cpp 906 RemoteNode::SendMessage(): Failed to send message to Cyclic channel"}
6311682   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsicdp.cpp 392 CdpClient::SetCyclic(), Failed to send message to sensor Host1	{args: "Gsicdp.cpp 392 CdpClient::SetCyclic(), Failed to send message to sensor Host1"}
6311683   	E   	Internal            	100000  	Internal error                          	2016-10-17 11:59:50 	Gsictrl.cpp 837 ControlTask::NewReference(), Failed to send cyclic data on client Host1	{args: "Gsictrl.cpp 837 ControlTask::NewReference(), Failed to send cyclic data on client Host1"}
6311739   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:14:25 	Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating	{args: "Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating"}
6311740   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:14:25 	Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2	{args: "Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2"}
6311741   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:14:25 	Rlgsi.cpp 308 Error in Connect(): Operations status = -1	{args: "Rlgsi.cpp 308 Error in Connect(): Operations status = -1"}
6311761   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:15:57 	Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating	{args: "Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating"}
6311762   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:15:57 	Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2	{args: "Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2"}
6311763   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:15:57 	Rlgsi.cpp 308 Error in Connect(): Operations status = -1	{args: "Rlgsi.cpp 308 Error in Connect(): Operations status = -1"}
6311773   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:17:37 	Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating	{args: "Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating"}
6311774   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:17:37 	Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2	{args: "Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2"}
6311775   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:17:37 	Rlgsi.cpp 308 Error in Connect(): Operations status = -1	{args: "Rlgsi.cpp 308 Error in Connect(): Operations status = -1"}
6311795   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:18:16 	Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating	{args: "Gsicdp.cpp 109 CdpClient::Connect(), Cannot be executed in the current state Operating"}
6311796   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:18:16 	Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2	{args: "Gsictrl.cpp 413 ControlTask::ConnectDevice(), Failed to connect client Host2"}
6311797   	E   	Internal            	100000  	Internal error                          	2016-10-17 12:18:16 	Rlgsi.cpp 308 Error in Connect(): Operations status = -1	{args: "Rlgsi.cpp 308 Error in Connect(): Operations status = -1"}

Process log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
4162500   	E   	Process             	112602  	Communication interface error.          	2016-10-17 11:24:32 	There is an error detected in the communication with the external system. 	{args: }
4631592   	W   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:32:24 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
4631593   	E   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:32:24 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
4957228   	E   	Process             	112602  	Communication interface error.          	2016-10-17 11:37:15 	There is an error detected in the communication with the external system. 	{args: }
